name,region,address,type1,type2,lon,lat
농협협동조합중앙회 주차장,성남시 분당구,경기 성남시 분당구 분당로53번길 3,실내,지하,127.1209065,37.38350251
시그마타워 주차장,성남시 분당구,경기 성남시 분당구 황새울로 307,실내,지상,127.1198161,37.38446411
하이파킹 센터포인트서현점,성남시 분당구,경기 성남시 분당구 황새울로360번길 27,실내,지하,127.1252534,37.3853595
평양면옥 주차장,성남시 분당구,경기 성남시 분당구 서현동 203-1,실외,건물주변,127.1346702,37.38511489
서현유스센터 주차장,성남시 분당구,경기 성남시 분당구 불정로386번길 38,실내,지상,127.1398754,37.37217014
여암빌딩 주차장,성남시 분당구,경기 성남시 분당구 황새울로351번길 10,실내,지하,127.1230461,37.38759906
신영G타워 주차장,성남시 분당구,경기 성남시 분당구 황새울로 318,실내,지상,127.1212438,37.38470504
삼성생명 주차장,성남시 분당구,경기 성남시 분당구 서현로 200,실내,지하,127.1249372,37.38737453
서현지엔느오피스텔 지하주차장,성남시 분당구,경기 성남시 분당구 중앙공원로39번길 49,실내,지하,127.1249198,37.38367765
분당오벨리스크 주차장,성남시 분당구,경기 성남시 분당구 서현동 245-1,실외,건물주변,127.1259612,37.38616643
서현프라자 주차장,성남시 분당구,경기 성남시 분당구 서현로180번길 13,실내,지하,127.1228906,37.38778303
금호리빙스텔 주차장,성남시 분당구,경기 성남시 분당구 황새울로342번길 11,미분류,미분류,127.1236694,37.38621624
아름빌딩 주차장,성남시 분당구,경기 성남시 분당구 서현로180번길 26,실내,지하,127.1212682,37.38725581
삼보프라자 주차장,성남시 분당구,경기 성남시 분당구 황새울로360번길 26,미분류,미분류,127.1250634,37.38584265
토탈파킹주차장,성남시 분당구,경기 성남시 분당구 서현동 261-1,실내,지하,127.1212523,37.38648094
분당풍림아이원플러스오피스텔 주차장 입구,성남시 분당구,경기 성남시 분당구 서현로 170,실내,지하,127.1224272,37.38823312
분당풍림아이원플러스오피스텔 주차장 출구,성남시 분당구,경기 성남시 분당구 서현동 255-1,실내,지하,127.1216379,37.38893403
쏘카존 스카이파크 호텔주차장,성남시 분당구,경기 성남시 분당구 황새울로311번길 36 지하 5층,실내,지하,127.1213539,37.38645381
쏘카존 우성프라자 주차장,성남시 분당구,경기 성남시 분당구 돌마로 481 지하 3층,실내,지하,127.1330641,37.37781481
쏘카존 AK플라자 분당 B주차장,성남시 분당구,경기 성남시 분당구 성남대로 지하 601 지하 4층 B 주차장,실내,지하,127.1230859,37.38425803
투루카 한길렌트카 앞 주차장,성남시 분당구,경기 성남시 분당구 새마을로51번길 9-3,실외,야외시설,127.1362447,37.38408141
투루카 서현역5번출구(비전월드주차장6층),성남시 분당구,경기 성남시 분당구 서현로180번길 19 6층,실내,지상,127.1224461,37.38735911
"시범현대 410~412,426~429동 지하1층 주차장 민방위대피소",성남시 분당구,경기 성남시 분당구 중앙공원로 20,실내,지하,127.1290727,37.37903021
점골 공영주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 불정로 419 (B2 2-23 기둥),실내,지하,127.1401895,37.37718217
서현역환승주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 황새울로360번길 43 지하 3층 307기둥 주변,실내,지하,127.1237204,37.38426097
서현역환승주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 황새울로360번길 43 지하3층 전기실 앞 벽면 (6기),미분류,미분류,127.1237204,37.38426097
분당 올림픽스포츠센터 주차장 (지하2층~지하3층) 민방위대피소,성남시 분당구,경기 성남시 분당구 중앙공원로 35,실내,지하,127.1289471,37.38085042
범한프라자 주차장(지하2층~지하3층) 민방위대피소,성남시 분당구,경기 성남시 분당구 서현동 312-3,실내,지하,127.1393802,37.37181392
효자촌 현대아파트 101동~114동 앞 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 분당로201번길 17,실내,지하,127.1327949,37.37625274
서현파크프라자 지하주차장 (지하1층~지하4층) 민방위대피소,성남시 분당구,경기 성남시 분당구 중앙공원로31번길 42,실외,건물주변,127.125567,37.38314446
"효자촌 임광아파트 307동,315동 앞 지하1층 주차장 민방위대피소",성남시 분당구,경기 성남시 분당구 불정로 397,실내,지하,127.1379945,37.37588097
율동공원 A주차장,성남시 분당구,경기 성남시 분당구 문정로 145,실외,야외시설,127.1496449,37.38323177
스타벅스 분당율동공원점 주차장,성남시 분당구,경기 성남시 분당구 율동 300,실외,건물주변,127.1500188,37.38385751
성남 영어마을 주차장1,성남시 분당구,경기 성남시 분당구 율동 196-4,실외,야외시설,127.1562545,37.3895466
성남영어마을 주차장3,성남시 분당구,경기 성남시 분당구 새마을로 257,실외,야외시설,127.1590255,37.39272531
엘레멘츠 주차장,성남시 분당구,경기 성남시 분당구 새마을로165번길 17,실외,건물주변,127.1490269,37.3847769
율동공원A주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 문정로 145 출구 쪽,실외,야외시설,127.1500785,37.38324293
율동공원A공영주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 문정로 145 지상주차장,실외,야외시설,127.1500115,37.38303308
매송중학교 주차장,성남시 분당구,경기 성남시 분당구 탄천로 49,실외,건물주변,127.1232685,37.39717399
이매2동 행정복지센터 주차장,성남시 분당구,경기 성남시 분당구 이매동 138,실외,건물주변,127.1216901,37.39956694
갈보리교회 주차장2,성남시 분당구,경기 성남시 분당구 이매로 132,실외,야외시설,127.1337171,37.39073835
스타벅스 분당이매 주차장,성남시 분당구,경기 성남시 분당구 이매로 15,골목길,상가,127.1224102,37.39509623
이매고등학교 주차장,성남시 분당구,경기 성남시 분당구 탄천로 1,실외,건물주변,127.1216018,37.39313013
주차장,성남시 분당구,경기 성남시 분당구 이매동 360-4,실외,노외,127.1335687,37.39113497
아름마을 태영아파트 302동앞 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 430,실내,지하,127.1215835,37.40485874
분당청소년경찰학교 주차장,성남시 분당구,경기 성남시 분당구 이매동 139,실외,건물주변,127.1217813,37.39940105
노상주차장,성남시 분당구,경기 성남시 분당구 이매동 152-3,실외,노상,127.1225357,37.40490551
제일프라자상가 주차장,성남시 분당구,경기 성남시 분당구 판교로 432,골목길,상가,127.1218017,37.40499637
우일프라자 주차장,성남시 분당구,경기 성남시 분당구 이매동 131-6,골목길,상가,127.1229199,37.40500422
한풍상가 전용주차장,성남시 분당구,경기 성남시 분당구 이매동 137-2,골목길,상가,127.1223464,37.39963474
NH농협은행 이매동지점,성남시 분당구,경기 성남시 분당구 성남대로779번길 19,실외,건물주변,127.1261907,37.39891078
이매포스파크103동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 이매로123번길 12,실내,지하,127.1352945,37.39193312
이매포스파크(경로당 앞 지상주차장) 전기차충전소,성남시 분당구,경기 성남시 분당구 이매로123번길 12,실내,지상,127.1352975,37.39169344
이매촌 삼성아파트 1009동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 양현로 220,실내,지하,127.1271973,37.40242188
이매촌 성지아파트 703동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 이매로 54,실내,지하,127.1273306,37.39445311
아름마을 삼호아파트 409동앞 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 탄천로 95,실내,지하,127.1234443,37.40111938
이매촌 동신아파트 906동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 양현로166번길 20,실내,지하,127.1270754,37.39847194
이매촌 한신아파트 208동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 서현로 181,실내,지하,127.1271256,37.38802814
KT분당지사 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 성남대로779번길 6,실내,지하,127.1280254,37.39987741
이매촌 동부아파트 501동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 양현로 88,실내,지하,127.1243277,37.39166133
이매촌 청구아파트 603동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 양현로94번길 29,실내,지하,127.1267218,37.39234177
아름마을 효성아파트 706동앞 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 이매로 16,실내,지하,127.1224387,37.39459162
아름마을 선경아파트 603동 앞 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 이매로 11,실내,지하,127.1220276,37.39529124
성남종합버스터미널 주차장,성남시 분당구,경기 성남시 분당구 성남대로925번길 16,실내,지상,127.1263916,37.41294755
맛고을공영주차장,성남시 분당구,경기 성남시 분당구 야탑동 385,실내,지하,127.1318435,37.41193696
야탑제1환승 공영주차장,성남시 분당구,경기 성남시 분당구 성남대로 920,실내,지하,127.1293928,37.41153061
야탑제2환승 공영주차장,성남시 분당구,경기 성남시 분당구 성남대로 919,실내,지하,127.1278894,37.41155477
바른세상병원 본관 주차장,성남시 분당구,경기 성남시 분당구 야탑로75번길 5,실내,지상,127.1268548,37.41027374
분당차병원 난임센터 주차장,성남시 분당구,경기 성남시 분당구 야탑동 502,실외,건물주변,127.1252955,37.40931401
탄천종합운동장 주차장1,성남시 분당구,경기 성남시 분당구 탄천로 215,실외,건물주변,127.1191202,37.40921407
탄천종합운동장 주차장2,성남시 분당구,경기 성남시 분당구 탄천로 215,실외,야외시설,127.1193394,37.4106663
성남시공용주차장,성남시 분당구,경기 성남시 분당구 탄천로 215,실내,지상,127.120575,37.41130927
분당척병원 주차장,성남시 분당구,경기 성남시 분당구 성남대로 932,실내,지하,127.1292562,37.41290121
성남아트센터 오페라하우스 주차장,성남시 분당구,경기 성남시 분당구 성남대로 808,실내,지하,127.1305425,37.40295975
성남아트센터 오페라하우스 주차장,성남시 분당구,경기 성남시 분당구 성남대로 808,실내,지상,127.1305425,37.40295975
성남아트센터 주차장,성남시 분당구,경기 성남시 분당구 성남대로 808,실외,야외시설,127.1290145,37.40105126
성남시 차량등록사업소 주차장,성남시 분당구,경기 성남시 분당구 야탑로 327,실외,건물주변,127.1538189,37.40679173
야탑1동 행정복지센터 주차장,성남시 분당구,경기 성남시 분당구 장미로86번길 18,골목길,상가,127.1302352,37.41204957
분당차병원 주차장1,성남시 분당구,경기 성남시 분당구 야탑로65번길 11,실외,야외시설,127.124995,37.40993964
분당차병원 주차장2,성남시 분당구,경기 성남시 분당구 야탑로65번길 11,실외,건물주변,127.1255841,37.41100582
코리아디자인센터 주차장,성남시 분당구,경기 성남시 분당구 야탑동 344-1,실외,야외시설,127.1236568,37.41354512
야탑2동 행정복지센터 노상주차장,성남시 분당구,경기 성남시 분당구 야탑동 508,실외,건물주변,127.1272227,37.40941197
갯마을해물요리 분당점 주차장,성남시 분당구,경기 성남시 분당구 성남대로858번길 4,실외,건물주변,127.1291766,37.40604994
세신빌딩 유료주차장,성남시 분당구,경기 성남시 분당구 야탑로 95,미분류,미분류,127.1293102,37.41018458
아미고타워 지하주차장,성남시 분당구,경기 성남시 분당구 야탑로81번길 10,실내,지하,127.12819,37.4103651
아미고개발,성남시 분당구,경기 성남시 분당구 야탑로81번길 10,미분류,미분류,127.1282097,37.41059844
우송프라자 주차장,성남시 분당구,경기 성남시 분당구 성남대로926번길 20,미분류,미분류,127.1299795,37.41311936
감미옥 본점 주차장,성남시 분당구,경기 성남시 분당구 야탑동 537-7,실외,건물주변,127.1229747,37.4088335
에이스코아빌딩 주차장,성남시 분당구,경기 성남시 분당구 야탑로 64,실외,노외,127.1259917,37.4095151
분당구보건소 주차장,성남시 분당구,경기 성남시 분당구 양현로 306,실외,건물주변,127.1244679,37.41089167
BYC빌딩 주차장,성남시 분당구,경기 성남시 분당구 성남대로 912,실내,지상,127.1292076,37.41090731
청담추어정 주차장,성남시 분당구,경기 성남시 분당구 야탑동 599-4,실외,건물주변,127.1346455,37.40727374
야탑시장 주차장,성남시 분당구,경기 성남시 분당구 야탑로 72,실내,지상,127.1268512,37.40948355
야탑리더스 주차장,성남시 분당구,경기 성남시 분당구 장미로 42,실내,지상,127.1251409,37.41345706
분당차병원 본관 주차장,성남시 분당구,"경기 성남시 분당구 야탑로 59 지하4층,1-4층",실내,지하,127.1249984,37.40995135
관보골든쇼핑스포츠빌딩 주차장,성남시 분당구,경기 성남시 분당구 성남대로916번길 5,실내,지하,127.1297619,37.41140947
나이스파크 국민은행 야탑역지점,성남시 분당구,경기 성남시 분당구 야탑동 367-3,실외,건물주변,127.1294068,37.41052686
NC백화점 야탑점 주차장,성남시 분당구,경기 성남시 분당구 야탑로81번길 11,실내,지하,127.127476,37.41092811
노상공영주차장,성남시 분당구,경기 성남시 분당구 야탑동 198-1,실외,노상,127.1529668,37.40486195
앤즈빌오피스텔 주차장,성남시 분당구,경기 성남시 분당구 장미로48번길 14,실내,지하,127.1251894,37.4127398
야탑유스센터 주차장,성남시 분당구,경기 성남시 분당구 야탑동 262,실내,지하,127.1416367,37.4100344
상희공원 주차장,성남시 분당구,경기 성남시 분당구 야탑동 324-1,미분류,미분류,127.1408253,37.41164819
노블리치오피스텔B동 주차장,성남시 분당구,경기 성남시 분당구 야탑로 103,실내,지하,127.1301325,37.41014763
세계로마트 야탑점 주차장,성남시 분당구,경기 성남시 분당구 벌말로 32,실내,지상,127.1386553,37.41096238
대우빌딩 주차장,성남시 분당구,경기 성남시 분당구 야탑로65번길 6,실내,지상,127.1261985,37.4102438
보배반점 야탑직영점 주차장,성남시 분당구,경기 성남시 분당구 장미로92번길 14,골목길,상가,127.13069,37.41248787
에스디파킹,성남시 분당구,경기 성남시 분당구 양현로 322,실외,건물주변,127.1232868,37.41319681
서일빌딩 주차장,성남시 분당구,경기 성남시 분당구 성남대로916번길 7,실내,지하,127.1296856,37.41104914
금탑프라자 주차장,성남시 분당구,경기 성남시 분당구 성남대로926번길 12,실외,건물주변,127.1298751,37.41283205
글라스타워 주차장,성남시 분당구,경기 성남시 분당구 성남대로916번길 11,실내,지상,127.1298106,37.41083907
현대ANC프라자 주차장,성남시 분당구,경기 성남시 분당구 성남대로925번길 11,실내,지하,127.1268749,37.41216675
한국전자기술연구원 주차장2,성남시 분당구,경기 성남시 분당구 새나리로 25,실외,야외시설,127.1592294,37.40369947
분당차병원 주차장,성남시 분당구,경기 성남시 분당구 야탑로65번길 16,실내,지하,127.1263613,37.41101941
노상 공영주차장,성남시 분당구,경기 성남시 분당구 야탑동 553-2,실외,노상,127.1221986,37.40599609
노블리치오피스텔A동 주차장,성남시 분당구,경기 성남시 분당구 성남대로916번길 20,실내,지하,127.129771,37.41015434
성남시평생학습원 주차장,성남시 분당구,경기 성남시 분당구 판교로 546,실외,야외시설,127.1348313,37.40566701
도서관사업소 주차관제실,성남시 분당구,경기 성남시 분당구 판교로 546,미분류,미분류,127.1340934,37.4067761
평생학습원내 여성문화복지회관 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 546,실내,지하,127.1344113,37.40516652
대덕프라자 주차장,성남시 분당구,경기 성남시 분당구 야탑동 361-5,실내,지하,127.1296596,37.41232141
금호프라자 주차장,성남시 분당구,경기 성남시 분당구 야탑로75번길 9,실내,지하,127.1269113,37.41096926
다원기술비스퀘어 주차장,성남시 분당구,경기 성남시 분당구 야탑로105번길 18,실내,지하,127.1306995,37.41145439
주차박사,성남시 분당구,경기 성남시 분당구 성남대로925번길 37,실내,지상,127.1245613,37.41200343
대경오피스텔 주차장,성남시 분당구,경기 성남시 분당구 벌말로 43,실외,건물주변,127.1380921,37.41182081
뉴시티빌딩 주차장,성남시 분당구,경기 성남시 분당구 양현로310번길 25,미분류,미분류,127.127039,37.411653
성남시평생학습원 주차장1,성남시 분당구,경기 성남시 분당구 판교로562번길 17,실외,야외시설,127.1348731,37.40571201
목련마을대원아파트 지하주차장,성남시 분당구,경기 성남시 분당구 야탑로245번길 11,실내,지하,127.1450882,37.40807861
성남시평생학습원 주차장3,성남시 분당구,경기 성남시 분당구 판교로 548,실외,야외시설,127.1341608,37.40656699
대진아파트 지하주차장,성남시 분당구,경기 성남시 분당구 판교로 654,실내,지하,127.1449333,37.40510543
야탑제2환승 공영주차장 야탑2호관리사무실,성남시 분당구,경기 성남시 분당구 야탑로69번길 24-8,골목길,상가,127.1276455,37.41162351
쏘카존 맛고을공영주차장,성남시 분당구,경기 성남시 분당구 야탑로111번길 12-14 지하 3층,실내,지하,127.1317809,37.41165592
쏘카존 새벽회어시장 주차장,성남시 분당구,경기 성남시 분당구 야탑로105번길 18 지하 1층,실내,지하,127.1306961,37.41145169
쏘카존 [부름호출존]성남아트센터 부설주차장,성남시 분당구,경기 성남시 분당구 성남대로 808 지상 1층,실외,건물주변,127.131538,37.40262256
맛고을 공영주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 야탑로111번길 12-14 지하 주차장,실내,지하,127.1318604,37.41191172
경기성남 야탑 제1 환승주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로 920 지하3층 지하주차장 1대,실내,지하,127.1291723,37.41206966
탄천종합운동장(보조경기장 지하주차장) 전기차충전소,성남시 분당구,경기 성남시 분당구 탄천로 215 주차요금 징수소 우측,실내,지하,127.1200562,37.41251356
경기성남 맛고을 공영주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 야탑로111번길 12-14 지상1층 지하주차장 3대,실내,지하,127.1317843,37.41165862
투아이센터 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 벌말로50번길 41,실내,지하,127.1432781,37.41190294
야탑제2환승공영주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로 919 B2 E기둥(B2 주차장 안쪽),실내,지하,127.1281653,37.4117581
성남아트센터 옥외주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로 808 지상야외주차장,실외,야외시설,127.1290085,37.39955557
야탑역 제1환승공영주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로 920 B3 진입 후 우측 위치,실내,지하,127.1290588,37.41175443
경기성남 야탑 제2 환승주차장 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로 919 지하3층 지하주차장 2대,실내,지하,127.1281653,37.4117581
탑마을 벽산아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 야탑로 124,실내,지하,127.1315693,37.40889723
목련마을 한신아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 627,실내,지하,127.142775,37.40689748
매화마을 2단지 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 장미로 139,실내,지하,127.136744,37.4146723
성남아트센터 지하주차장 03기둥 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로 808 지하주차장 03번기둥 우측,실내,지하,127.1310545,37.40316912
탑마을 대우아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 421,실내,지하,127.1225025,37.40670038
탑마을 타워빌아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 양현로 272,실내,지하,127.1262832,37.40894174
분당차병원 지하1층~지하4층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 야탑로 59,실내,지하,127.1255141,37.41034184
목련마을 한일아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 645,실내,지하,127.1442224,37.40659479
탑마을 선경아파트 모든 동의 지하1층~지하2층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 야탑로 20,실내,지하,127.1231412,37.40775571
탑마을 경남아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 519,실내,지하,127.1313448,37.40709995
목련마을 영남아파트 모든 동의 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 판교로 669,실내,지하,127.1465526,37.40605581
금곡동공영주차장,성남시 분당구,경기 성남시 분당구 금곡동 169,실외,노외,127.1067978,37.35079624
미금파크 유료주차장,성남시 분당구,경기 성남시 분당구 성남대로172번길 24,실내,지하,127.1114108,37.35097579
미금파크 상가동주차장,성남시 분당구,경기 성남시 분당구 성남대로172번길 24,실내,지상,127.1114952,37.35074145
유치회관 분당직영점 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 140,실외,야외시설,127.1022001,37.35612357
코오롱트리폴리스 A동 주차장,성남시 분당구,경기 성남시 분당구 정자일로 1,실내,지상,127.1050253,37.3504248
코오롱트리폴리스 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 정자일로 1,실내,지하,127.1053835,37.35074705
도넛드로잉 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 103,실외,야외시설,127.1007416,37.35263604
보바스기념병원 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 155-7,실외,건물주변,127.0981656,37.35581794
금산젬월드 주차장,성남시 분당구,경기 성남시 분당구 돌마로 67,실내,지상,127.1095084,37.35049642
한국프라자 주차장,성남시 분당구,경기 성남시 분당구 성남대로 170,실내,지상,127.1097542,37.35113682
K헤밍웨이카페 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로34번길 21,실외,건물주변,127.102482,37.34845378
천사의도시 1차 주차장,성남시 분당구,경기 성남시 분당구 성남대로 165,실내,지하,127.108292,37.35075523
이코노샤르망오피스텔 주차장,성남시 분당구,경기 성남시 분당구 돌마로 47,실내,지하,127.1074281,37.35041003
우방코아 주차장,성남시 분당구,경기 성남시 분당구 돌마로 73,실내,지상,127.1100115,37.3503617
현대아리온오피스텔 주차장,성남시 분당구,경기 성남시 분당구 성남대로172번길 12,실내,지하,127.1104368,37.35098752
구좌리 얼크니손칼국수 금곡점 주차장,성남시 분당구,경기 성남시 분당구 금곡동 56-3,실외,야외시설,127.0985956,37.36269062
골든벨리오피스텔 주차장,성남시 분당구,경기 성남시 분당구 성남대로171번길 9,실내,지하,127.1078321,37.3511485
천사의도시3 주차장,성남시 분당구,경기 성남시 분당구 정자일로6번길 13,실내,지상,127.1075809,37.35070633
미금프라자 주차장,성남시 분당구,경기 성남시 분당구 돌마로 75,실내,지하,127.110374,37.35045237
나이스파크 성남 대덕프라자2 주차장,성남시 분당구,경기 성남시 분당구 정자일로 25,실내,지하,127.1056804,37.35241008
나이스파크 미금동양프라자 주차장,성남시 분당구,경기 성남시 분당구 돌마로 85,실내,지하,127.1113413,37.3504839
미도프라자 주차장,성남시 분당구,경기 성남시 분당구 성남대로 168,실내,지하,127.1094965,37.35088838
메디파크빌딩 주차장,성남시 분당구,경기 성남시 분당구 돌마로 43,실외,건물주변,127.1066528,37.35040712
쏘카존 [부름호출존]금곡동공영주차장,성남시 분당구,경기 성남시 분당구 정자일로6번길 13 지상 1 층,실내,지상,127.1075393,37.35081719
쏘카존 미금파크주차빌딩,성남시 분당구,경기 성남시 분당구 성남대로172번길 24 지상 4층,실내,지상,127.1113974,37.35101725
금곡동공영주차장 (급) 전기차충전소,성남시 분당구,경기 성남시 분당구 성남대로171번길 17,실외,노외,127.1067369,37.35082062
금곡동 씨티밸리오피스텔 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 성남대로171번길 17,실내,지하,127.1068141,37.35115033
YMCA 분당종합사회복지관 지하3층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 정자일로 33,실내,지하,127.1055718,37.35300306
청솔마을 7단지 성원아파트 모든 동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 미금로 251,실내,지하,127.1094748,37.35223093
청솔마을 영남아파트 101~106동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 성남대로171번길 8,실내,지하,127.1081801,37.35215013
청솔마을 8단지 대원아파트 모든 동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 미금로 215,실내,지하,127.1125726,37.35046111
청솔마을 한라아파트 모든 동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 정자일로 72,실내,지하,127.1076033,37.35528353
청솔마을 화인아파트 모든 동 지하1층 주차장 민방위대피소,성남시 분당구,경기 성남시 분당구 정자일로 46,실내,지하,127.1070608,37.35401628
장수천한방민물장어 분당본점 주차장,성남시 분당구,경기 성남시 분당구 궁내동 210-6,실외,건물주변,127.1019396,37.36884359
스타벅스 분당궁내DT점 주차장,성남시 분당구,경기 성남시 분당구 궁내동 255-15,실외,건물주변,127.1020829,37.37042657
여기풍천민물장어 주차장,성남시 분당구,경기 성남시 분당구 궁내동 203-8,실외,건물주변,127.1019173,37.36738846
여수바다장어구이 주차장,성남시 분당구,경기 성남시 분당구 궁내동 239-3,실외,야외시설,127.100513,37.36826816
한독모터스비피에스전시장 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 321,실외,건물주변,127.1013259,37.37247976
BMW차징스테이션 한독모터스 분당전시장 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 331,실외,건물주변,127.1013868,37.37328883
중앙하이츠빌라 지하주차장,성남시 분당구,경기 성남시 분당구 궁내로40번길 11,실내,지하,127.09788,37.37055447
캠핑생활 성남198 프라이빗 파크 성남2주차장,성남시 분당구,경기 성남시 분당구 궁내동 198-31,실외,야외시설,127.1009053,37.36363925
나이스파크 분당예스빌딩 주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 288,실외,건물주변,127.1022531,37.36938214
궁내동 210-1 주차장,성남시 분당구,경기 성남시 분당구 궁내동 210-1,실외,건물주변,127.1021322,37.36932367
리젠트카운티 주차장,성남시 분당구,경기 성남시 분당구 궁내로22번길 21,실외,건물주변,127.1003409,37.37126241
나이스파크 궁내빌딩2주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 291,실외,건물주변,127.1013876,37.36970815
투루카 폭스바겐 판교서비스센터 지상2주차장,성남시 분당구,경기 성남시 분당구 대왕판교로 283,미분류,미분류,127.1012704,37.36902437
구미동주차장,성남시 분당구,경기 성남시 분당구 미금일로74번길 15,실내,지상,127.1114515,37.34717341
구미동주차장,성남시 분당구,경기 성남시 분당구 미금일로74번길 15,실내,지상,127.1114515,37.34717341
구미동주차장,성남시 분당구,경기 성남시 분당구 미금일로74번길 15,실내,지하,127.1114515,37.34717341
구미동주차장,성남시 분당구,경기 성남시 분당구 미금일로74번길 15,실내,지하,127.1114515,37.34717341
구미동행정복지센터 주차장,성남시 분당구,경기 성남시 분당구 구미로 130,실내,지하,127.1226133,37.34022805
구미동 229 주차장,성남시 분당구,경기 성남시 분당구 구미동 229,실외,노외,127.1230825,37.34004465
오리역환승공영주차장,성남시 분당구,경기 성남시 분당구 구미동 196,실내,지하,127.1096047,37.33990113
분당서울대학교병원 주차장,성남시 분당구,경기 성남시 분당구 구미로173번길 82,실내,지상,127.1248019,37.34798543
분당서울대학교병원 주차장,성남시 분당구,경기 성남시 분당구 구미로173번길 82,실내,지상,127.1248019,37.34798543
분당서울대학교병원 지하주차장,성남시 분당구,경기 성남시 분당구 구미로173번길 82,실내,지하,127.1225721,37.35094313
분당서울대학교병원 주차장1,성남시 분당구,경기 성남시 분당구 구미로173번길 82,미분류,미분류,127.1249579,37.34678689
분당서울대학교병원 주차장,성남시 분당구,경기 성남시 분당구 구미로173번길 82,실외,야외시설,127.1248019,37.34798543
분당서울대학교병원 주차장,성남시 분당구,경기 성남시 분당구 구미로173번길 82,실외,야외시설,127.1248019,37.34798543
미금 더 프라자 주차장,성남시 분당구,경기 성남시 분당구 미금일로90번길 36-5,실내,지하,127.1104885,37.34931156
하나로마트 성남점 주차장,성남시 분당구,경기 성남시 분당구 구미동 174,실외,야외시설,127.1079323,37.3375762
구미동차고지,성남시 분당구,경기 성남시 분당구 탄천상로163번길 10,실외,노외,127.1054846,37.34153484
분당프라자 주차장,성남시 분당구,경기 성남시 분당구 돌마로 68,실내,지하,127.1098094,37.34951402
분당엠타워 주차장,성남시 분당구,경기 성남시 분당구 구미로 8,실내,지상,127.1101114,37.33760483
시그마2오피스텔 지하주차장,성남시 분당구,경기 성남시 분당구 탄천상로 164,실내,지하,127.1048346,37.34483318
